date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_country_win_percentage,away_country_win_percentage,away_country_weighted_score,home_country_weighted_score
2022-03-29,Switzerland,Kosovo,1.0,1.0,Friendly,Zürich,Switzerland,False,37.83783783783784,0.0,-0.3783783783783784,0.3783783783783784
2022-03-29,Turkey,Italy,2.0,3.0,Friendly,Konya,Turkey,False,50.0,41.66666666666667,0.2500000000000002,-0.2500000000000002
2022-03-29,Wales,Czech Republic,1.0,1.0,Friendly,Cardiff,Wales,False,0.0,41.17647058823529,0.4117647058823529,-0.4117647058823529
2022-06-01,Italy,Argentina,0.0,3.0,CONMEBOL–UEFA Cup of Champions,Paris,France,True,41.66666666666667,0.0,0.0,0.0
2022-06-01,Scotland,Ukraine,1.0,3.0,FIFA World Cup qualification,Glasgow,Scotland,False,46.875,41.935483870967744,0.7893145161290323,-0.7893145161290323
2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,Wrocław,Poland,False,45.714285714285715,0.0,-0.9142857142857143,0.9142857142857143
2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,Prague,Czech Republic,False,41.17647058823529,37.83783783783784,-0.44515103338632744,0.44515103338632744
2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,Seville,Spain,False,55.26315789473685,67.56756756756756,0.12304409672830718,-0.12304409672830718
2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False,55.88235294117647,0.0,0.0,0.0
2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,45.45454545454545,0.0,0.0,0.0
2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,45.16129032258064,0.0,-1.8064516129032255,1.8064516129032255
2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,Osijek,Croatia,False,51.28205128205128,50.0,1.5,-1.5
2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,Paris,France,False,57.89473684210527,57.14285714285714,0.5639097744360901,-0.5639097744360901
2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,Brussels,Belgium,False,50.0,58.333333333333336,1.8333333333333335,-1.8333333333333335
2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA Nations League,Novi Sad,Serbia,True,0.0,37.5,0.375,-0.375
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False,50.0,53.84615384615385,-0.5,0.5
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False,41.66666666666667,44.44444444444444,0.02777777777777768,-0.02777777777777768
2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,0.0,40.625,0.0,0.0
2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,Istanbul,Turkey,False,50.0,0.0,-2.0,2.0
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,0.0,41.935483870967744,0.0,0.0
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False,67.56756756756756,37.83783783783784,-2.7027027027027026,2.7027027027027026
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False,41.17647058823529,55.26315789473685,0.2817337461300311,-0.2817337461300311
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,55.88235294117647,45.45454545454545,-1.7807486631016043,1.7807486631016043
2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,Razgrad,Bulgaria,False,0.0,45.16129032258064,2.258064516129032,-2.258064516129032
2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False,50.0,57.14285714285714,0.6428571428571428,-0.6428571428571428
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False,51.28205128205128,57.89473684210527,0.06612685560053988,-0.06612685560053988
2022-06-06,Iceland,Albania,1.0,1.0,UEFA Nations League,Reykjavík,Iceland,False,0.0,31.25,0.3125,-0.3125
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA Nations League,Trnava,Slovakia,False,37.5,0.0,0.0,0.0
2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False,44.44444444444444,53.84615384615385,0.09401709401709402,-0.09401709401709402
2022-06-07,Italy,Hungary,2.0,1.0,UEFA Nations League,Cesena,Italy,False,41.66666666666667,50.0,-0.3333333333333335,0.3333333333333335
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,0.0,40.625,0.0,0.0
2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA Nations League,Vilnius,Lithuania,False,0.0,50.0,3.0,-3.0
2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,0.0,58.333333333333336,1.1666666666666667,-1.1666666666666667
2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False,50.0,45.714285714285715,-2.5428571428571427,2.5428571428571427
2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False,0.0,41.935483870967744,0.41935483870967744,-0.41935483870967744
2022-06-08,Scotland,Armenia,2.0,0.0,UEFA Nations League,Glasgow,Scotland,False,46.875,0.0,-0.9375,0.9375
2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False,67.56756756756756,41.17647058823529,-1.3513513513513513,1.3513513513513513
2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False,37.83783783783784,55.26315789473685,0.5526315789473685,-0.5526315789473685
2022-06-09,Norway,Slovenia,0.0,0.0,UEFA Nations League,Oslo,Norway,False,0.0,45.45454545454545,0.0,0.0
2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False,0.0,55.88235294117647,0.5588235294117647,-0.5588235294117647
2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA Nations League,Skopje,North Macedonia,False,0.0,45.16129032258064,1.354838709677419,-1.354838709677419
2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False,50.0,57.89473684210527,0.07894736842105265,-0.07894736842105265
2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,57.14285714285714,51.28205128205128,0.5128205128205128,-0.5128205128205128
2022-06-10,Albania,Israel,1.0,2.0,UEFA Nations League,Tirana,Albania,False,31.25,0.0,-0.3125,0.3125
2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA Nations League,Mardakan,Azerbaijan,False,0.0,37.5,0.375,-0.375
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False,53.84615384615385,41.66666666666667,0.0,0.0
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,50.0,44.44444444444444,-0.05555555555555558,0.05555555555555558
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False,0.0,50.0,0.5,-0.5
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,58.333333333333336,45.714285714285715,-0.2523809523809525,0.2523809523809525
2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,True,41.935483870967744,0.0,-1.2580645161290323,1.2580645161290323
2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,0.0,46.875,0.0,0.0
2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,False,40.625,0.0,-0.40625,0.40625
2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,0.0,50.0,1.0,-1.0
2022-06-12,Spain,Czech Republic,2.0,0.0,UEFA Nations League,Málaga,Spain,False,55.26315789473685,41.17647058823529,-1.105263157894737,1.105263157894737
2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA Nations League,Geneva,Switzerland,False,37.83783783783784,67.56756756756756,-0.3783783783783784,0.3783783783783784
2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,45.45454545454545,55.88235294117647,0.20855614973262038,-0.20855614973262038
2022-06-12,Georgia,Bulgaria,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,45.16129032258064,0.0,0.0,0.0
2022-06-13,Denmark,Austria,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,57.14285714285714,50.0,-1.1428571428571428,1.1428571428571428
2022-06-13,France,Croatia,0.0,1.0,UEFA Nations League,Paris,France,False,57.89473684210527,51.28205128205128,0.5128205128205128,-0.5128205128205128
2022-06-13,Kazakhstan,Slovakia,2.0,1.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False,0.0,37.5,0.375,-0.375
2022-06-13,Albania,Estonia,0.0,0.0,Friendly,Tirana,Albania,False,31.25,0.0,0.0,0.0
2022-06-14,England,Hungary,0.0,4.0,UEFA Nations League,Wolverhampton,England,False,53.84615384615385,50.0,2.0,-2.0
2022-06-14,Germany,Italy,5.0,2.0,UEFA Nations League,Mönchengladbach,Germany,False,44.44444444444444,41.66666666666667,-1.3888888888888888,1.3888888888888888
2022-06-14,Netherlands,Wales,3.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,58.333333333333336,0.0,-1.75,1.75
2022-06-14,Poland,Belgium,0.0,1.0,UEFA Nations League,Warsaw,Poland,False,45.714285714285715,50.0,0.5,-0.5
2022-06-14,Armenia,Scotland,1.0,4.0,UEFA Nations League,Yerevan,Armenia,False,0.0,46.875,1.875,-1.875
2022-06-14,Ukraine,Republic of Ireland,1.0,1.0,UEFA Nations League,Łódź,Poland,True,41.935483870967744,0.0,-0.41935483870967744,0.41935483870967744
2022-06-14,Romania,Montenegro,0.0,3.0,UEFA Nations League,Bucharest,Romania,False,40.625,0.0,0.0,0.0
2022-06-14,Turkey,Lithuania,2.0,0.0,UEFA Nations League,İzmir,Turkey,False,50.0,0.0,-1.0,1.0
2022-09-21,Scotland,Ukraine,3.0,0.0,UEFA Nations League,Glasgow,Scotland,False,46.875,41.935483870967744,-1.40625,1.40625
2022-09-22,Croatia,Denmark,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,51.28205128205128,57.14285714285714,-0.45421245421245415,0.45421245421245415
2022-09-22,France,Austria,2.0,0.0,UEFA Nations League,Paris,France,False,57.89473684210527,50.0,-1.1578947368421053,1.1578947368421053
2022-09-22,Belgium,Wales,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,50.0,0.0,-1.0,1.0
2022-09-22,Poland,Netherlands,0.0,2.0,UEFA Nations League,Warsaw,Poland,False,45.714285714285715,58.333333333333336,1.1666666666666667,-1.1666666666666667
2022-09-22,Turkey,Luxembourg,3.0,3.0,UEFA Nations League,Istanbul,Turkey,False,50.0,0.0,-1.5,1.5
2022-09-22,Slovakia,Azerbaijan,1.0,2.0,UEFA Nations League,Trnava,Slovakia,False,37.5,0.0,-0.375,0.375
2022-09-23,Germany,Hungary,0.0,1.0,UEFA Nations League,Leipzig,Germany,False,44.44444444444444,50.0,0.5,-0.5
2022-09-23,Italy,England,1.0,0.0,UEFA Nations League,Milan,Italy,False,41.66666666666667,53.84615384615385,-0.41666666666666674,0.41666666666666674
2022-09-23,Finland,Romania,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,0.0,40.625,0.40625,-0.40625
2022-09-23,Georgia,North Macedonia,2.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,45.16129032258064,0.0,-0.9032258064516128,0.9032258064516128
2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA Nations League,Prague,Czech Republic,False,41.17647058823529,67.56756756756756,2.7027027027027026,-2.7027027027027026
2022-09-24,Spain,Switzerland,1.0,2.0,UEFA Nations League,Zaragoza,Spain,False,55.26315789473685,37.83783783783784,0.20412517780938833,-0.20412517780938833
2022-09-24,Armenia,Ukraine,0.0,5.0,UEFA Nations League,Yerevan,Armenia,False,0.0,41.935483870967744,2.096774193548387,-2.096774193548387
2022-09-24,Scotland,Republic of Ireland,2.0,1.0,UEFA Nations League,Glasgow,Scotland,False,46.875,0.0,-0.9375,0.9375
2022-09-24,Israel,Albania,2.0,1.0,UEFA Nations League,Tel Aviv,Israel,False,0.0,31.25,0.3125,-0.3125
2022-09-24,Slovenia,Norway,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,45.45454545454545,0.0,-0.9090909090909091,0.9090909090909091
2022-09-24,Serbia,Sweden,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,55.88235294117647,0.0,-2.235294117647059,2.235294117647059
2022-09-25,Austria,Croatia,1.0,3.0,UEFA Nations League,Vienna,Austria,False,50.0,51.28205128205128,1.0384615384615383,-1.0384615384615383
2022-09-25,Denmark,France,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,57.14285714285714,57.89473684210527,-1.1428571428571428,1.1428571428571428
2022-09-25,Wales,Poland,0.0,1.0,UEFA Nations League,Cardiff,Wales,False,0.0,45.714285714285715,0.45714285714285713,-0.45714285714285713
2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,58.333333333333336,50.0,-0.5833333333333334,0.5833333333333334
2022-09-25,Faroe Islands,Turkey,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,0.0,50.0,0.5,-0.5
2022-09-25,Slovakia,Belarus,1.0,1.0,UEFA Nations League,Bačka Topola,Serbia,True,37.5,0.0,-0.375,0.375
2022-09-26,England,Germany,3.0,3.0,UEFA Nations League,London,England,False,53.84615384615385,44.44444444444444,-0.28205128205128216,0.28205128205128216
2022-09-26,Hungary,Italy,0.0,2.0,UEFA Nations League,Budapest,Hungary,False,50.0,41.66666666666667,0.8333333333333335,-0.8333333333333335
2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,UEFA Nations League,Bucharest,Romania,False,40.625,0.0,-1.625,1.625
2022-09-26,Gibraltar,Georgia,1.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,0.0,45.16129032258064,0.9032258064516128,-0.9032258064516128
2022-09-27,Portugal,Spain,0.0,1.0,UEFA Nations League,Braga,Portugal,False,67.56756756756756,55.26315789473685,0.5526315789473685,-0.5526315789473685
2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA Nations League,St. Gallen,Switzerland,False,37.83783783783784,41.17647058823529,-0.3449920508744039,0.3449920508744039
2022-09-27,Ukraine,Scotland,0.0,0.0,UEFA Nations League,Kraków,Poland,True,41.935483870967744,46.875,0.0,0.0
2022-09-27,Albania,Iceland,1.0,1.0,UEFA Nations League,Tirana,Albania,False,31.25,0.0,-0.3125,0.3125
2022-09-27,Norway,Serbia,0.0,2.0,UEFA Nations League,Oslo,Norway,False,0.0,55.88235294117647,1.1176470588235294,-1.1176470588235294
2022-09-27,Sweden,Slovenia,1.0,1.0,UEFA Nations League,Stockholm,Sweden,False,0.0,45.45454545454545,0.45454545454545453,-0.45454545454545453
2022-10-26,Saudi Arabia,Albania,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0.0,31.25,0.3125,-0.3125
2022-11-09,Albania,Qatar,0.0,1.0,Friendly,Marbella,Spain,True,31.25,0.0,0.0,0.0
2022-11-16,Albania,Italy,1.0,3.0,Friendly,Tirana,Albania,False,31.25,41.66666666666667,0.9375000000000002,-0.9375000000000002
2022-11-16,Andorra,Austria,0.0,1.0,Friendly,Málaga,Spain,True,0.0,50.0,0.5,-0.5
2022-11-16,Czech Republic,Faroe Islands,5.0,0.0,Friendly,Olomouc,Czech Republic,False,41.17647058823529,0.0,-2.0588235294117645,2.0588235294117645
2022-11-16,Oman,Germany,0.0,1.0,Friendly,Muscat,Oman,False,0.0,44.44444444444444,0.4444444444444444,-0.4444444444444444
2022-11-16,Poland,Chile,1.0,0.0,Friendly,Warsaw,Poland,False,45.714285714285715,0.0,-0.45714285714285713,0.45714285714285713
2022-11-16,Saudi Arabia,Croatia,0.0,1.0,Friendly,Riyadh,Saudi Arabia,False,0.0,51.28205128205128,0.5128205128205128,-0.5128205128205128
2022-11-16,Turkey,Scotland,2.0,1.0,Friendly,Diyarbakir,Turkey,False,50.0,46.875,-0.53125,0.53125
2022-11-17,Jordan,Spain,1.0,3.0,Friendly,Amman,Jordan,False,0.0,55.26315789473685,1.6578947368421053,-1.6578947368421053
2022-11-17,Luxembourg,Hungary,2.0,2.0,Friendly,Luxembourg,Luxembourg,False,0.0,50.0,1.0,-1.0
2022-11-17,Montenegro,Slovakia,2.0,2.0,Friendly,Podgorica,Montenegro,False,0.0,37.5,0.75,-0.75
2022-11-17,Morocco,Georgia,3.0,0.0,Friendly,Sharjah,United Arab Emirates,True,0.0,45.16129032258064,0.0,0.0
2022-11-17,Portugal,Nigeria,4.0,0.0,Friendly,Lisbon,Portugal,False,67.56756756756756,0.0,-2.7027027027027026,2.7027027027027026
2022-11-17,Romania,Slovenia,1.0,2.0,Friendly,Cluj-Napoca,Romania,False,40.625,45.45454545454545,0.5028409090909091,-0.5028409090909091
2022-11-17,Switzerland,Ghana,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,37.83783783783784,0.0,0.0,0.0
2022-11-18,Bahrain,Serbia,1.0,5.0,Friendly,Arad,Bahrain,False,0.0,55.88235294117647,2.7941176470588234,-2.7941176470588234
2022-11-18,Egypt,Belgium,2.0,1.0,Friendly,Kuwait City,Kuwait,True,0.0,50.0,0.5,-0.5
2022-11-19,Albania,Armenia,2.0,0.0,Friendly,Tirana,Albania,False,31.25,0.0,-0.625,0.625
2022-11-19,Turkey,Czech Republic,2.0,1.0,Friendly,Gaziantep,Turkey,False,50.0,41.17647058823529,-0.5882352941176471,0.5882352941176471
2022-11-20,Austria,Italy,2.0,0.0,Friendly,Vienna,Austria,False,50.0,41.66666666666667,-1.0,1.0
2022-11-20,Hungary,Greece,2.0,1.0,Friendly,Budapest,Hungary,False,50.0,0.0,-1.0,1.0
2022-11-20,Moldova,Romania,0.0,5.0,Friendly,Chișinău,Moldova,False,0.0,40.625,2.03125,-2.03125
2022-11-20,Slovakia,Chile,0.0,0.0,Friendly,Bratislava,Slovakia,False,37.5,0.0,0.0,0.0
2022-11-20,Slovenia,Montenegro,1.0,0.0,Friendly,Ljubljana,Slovenia,False,45.45454545454545,0.0,-0.45454545454545453,0.45454545454545453
2022-11-21,Senegal,Netherlands,0.0,2.0,FIFA World Cup,Doha,Qatar,True,0.0,58.333333333333336,1.1666666666666667,-1.1666666666666667
2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,53.84615384615385,0.0,-3.230769230769231,3.230769230769231
2022-11-22,Mexico,Poland,0.0,0.0,FIFA World Cup,Doha,Qatar,True,0.0,45.714285714285715,0.0,0.0
2022-11-22,Denmark,Tunisia,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,57.14285714285714,0.0,0.0,0.0
2022-11-22,France,Australia,4.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True,57.89473684210527,0.0,-2.3157894736842106,2.3157894736842106
2022-11-23,Germany,Japan,1.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,44.44444444444444,0.0,-0.4444444444444444,0.4444444444444444
2022-11-23,Spain,Costa Rica,7.0,0.0,FIFA World Cup,Doha,Qatar,True,55.26315789473685,0.0,-3.868421052631579,3.868421052631579
2022-11-23,Morocco,Croatia,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,0.0,51.28205128205128,0.0,0.0
2022-11-23,Belgium,Canada,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,50.0,0.0,-0.5,0.5
2022-11-24,Switzerland,Cameroon,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True,37.83783783783784,0.0,-0.3783783783783784,0.3783783783783784
2022-11-24,Brazil,Serbia,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,0.0,55.88235294117647,0.0,0.0
2022-11-24,Portugal,Ghana,3.0,2.0,FIFA World Cup,Doha,Qatar,True,67.56756756756756,0.0,-2.027027027027027,2.027027027027027
2022-11-25,Netherlands,Ecuador,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,58.333333333333336,0.0,-0.5833333333333334,0.5833333333333334
2022-11-25,England,United States,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,53.84615384615385,0.0,0.0,0.0
2022-11-26,Poland,Saudi Arabia,2.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,45.714285714285715,0.0,-0.9142857142857143,0.9142857142857143
2022-11-26,France,Denmark,2.0,1.0,FIFA World Cup,Doha,Qatar,True,57.89473684210527,57.14285714285714,-0.5864661654135339,0.5864661654135339
2022-11-27,Spain,Germany,1.0,1.0,FIFA World Cup,Al Khor,Qatar,True,55.26315789473685,44.44444444444444,-0.10818713450292405,0.10818713450292405
2022-11-27,Belgium,Morocco,0.0,2.0,FIFA World Cup,Doha,Qatar,True,50.0,0.0,0.0,0.0
2022-11-27,Croatia,Canada,4.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,51.28205128205128,0.0,-2.051282051282051,2.051282051282051
2022-11-28,Cameroon,Serbia,3.0,3.0,FIFA World Cup,Al Wakrah,Qatar,True,0.0,55.88235294117647,1.6764705882352942,-1.6764705882352942
2022-11-28,Brazil,Switzerland,1.0,0.0,FIFA World Cup,Doha,Qatar,True,0.0,37.83783783783784,0.0,0.0
2022-11-28,Portugal,Uruguay,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,67.56756756756756,0.0,-1.3513513513513513,1.3513513513513513
2022-11-29,Qatar,Netherlands,0.0,2.0,FIFA World Cup,Al Khor,Qatar,False,0.0,58.333333333333336,1.1666666666666667,-1.1666666666666667
2022-11-29,Wales,England,0.0,3.0,FIFA World Cup,Al Rayyan,Qatar,True,0.0,53.84615384615385,1.6153846153846154,-1.6153846153846154
2022-11-30,Poland,Argentina,0.0,2.0,FIFA World Cup,Doha,Qatar,True,45.714285714285715,0.0,0.0,0.0
2022-11-30,Australia,Denmark,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True,0.0,57.14285714285714,0.0,0.0
2022-11-30,Tunisia,France,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,0.0,57.89473684210527,0.0,0.0
2022-12-01,Japan,Spain,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,0.0,55.26315789473685,0.5526315789473685,-0.5526315789473685
2022-12-01,Costa Rica,Germany,2.0,4.0,FIFA World Cup,Al Khor,Qatar,True,0.0,44.44444444444444,1.7777777777777777,-1.7777777777777777
2022-12-01,Croatia,Belgium,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,51.28205128205128,50.0,0.0,0.0
2022-12-02,Serbia,Switzerland,2.0,3.0,FIFA World Cup,Doha,Qatar,True,55.88235294117647,37.83783783783784,0.01748807631160565,-0.01748807631160565
2022-12-02,South Korea,Portugal,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,0.0,67.56756756756756,0.6756756756756757,-0.6756756756756757
2022-12-03,Netherlands,United States,3.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,58.333333333333336,0.0,-1.75,1.75
2022-12-04,France,Poland,3.0,1.0,FIFA World Cup,Doha,Qatar,True,57.89473684210527,45.714285714285715,-1.279699248120301,1.279699248120301
2022-12-04,England,Senegal,3.0,0.0,FIFA World Cup,Al Khor,Qatar,True,53.84615384615385,0.0,-1.6153846153846154,1.6153846153846154
2022-12-05,Japan,Croatia,1.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True,0.0,51.28205128205128,0.5128205128205128,-0.5128205128205128
2022-12-06,Morocco,Spain,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,0.0,55.26315789473685,0.0,0.0
2022-12-06,Portugal,Switzerland,6.0,1.0,FIFA World Cup,Lusail,Qatar,True,67.56756756756756,37.83783783783784,-3.675675675675676,3.675675675675676
2022-12-09,Croatia,Brazil,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,51.28205128205128,0.0,-0.5128205128205128,0.5128205128205128
2022-12-09,Netherlands,Argentina,2.0,2.0,FIFA World Cup,Lusail,Qatar,True,58.333333333333336,0.0,-1.1666666666666667,1.1666666666666667
2022-12-10,Morocco,Portugal,1.0,0.0,FIFA World Cup,Doha,Qatar,True,0.0,67.56756756756756,0.0,0.0
2022-12-10,England,France,1.0,2.0,FIFA World Cup,Al Khor,Qatar,True,53.84615384615385,57.89473684210527,0.6194331983805669,-0.6194331983805669
2022-12-13,Argentina,Croatia,3.0,0.0,FIFA World Cup,Lusail,Qatar,True,0.0,51.28205128205128,0.0,0.0
2022-12-14,France,Morocco,2.0,0.0,FIFA World Cup,Al Khor,Qatar,True,57.89473684210527,0.0,-1.1578947368421053,1.1578947368421053
2022-12-17,Croatia,Morocco,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,51.28205128205128,0.0,-1.0256410256410255,1.0256410256410255
2022-12-18,Argentina,France,3.0,3.0,FIFA World Cup,Lusail,Qatar,True,0.0,57.89473684210527,1.736842105263158,-1.736842105263158
2023-01-25,United States,Serbia,1.0,2.0,Friendly,Los Angeles,United States,False,0.0,55.88235294117647,1.1176470588235294,-1.1176470588235294
2023-03-23,Hungary,Estonia,1.0,0.0,Friendly,Budapest,Hungary,False,50.0,0.0,-0.5,0.5
2023-03-23,Italy,England,1.0,2.0,UEFA Euro qualification,Napoli,Italy,False,41.66666666666667,53.84615384615385,0.6602564102564101,-0.6602564102564101
2023-03-23,Denmark,Finland,3.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,57.14285714285714,0.0,-1.7142857142857142,1.7142857142857142
2023-03-23,Kazakhstan,Slovenia,1.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,0.0,45.45454545454545,0.9090909090909091,-0.9090909090909091
2023-03-23,Portugal,Liechtenstein,4.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,67.56756756756756,0.0,-2.7027027027027026,2.7027027027027026
2023-03-23,Slovakia,Luxembourg,0.0,0.0,UEFA Euro qualification,Trnava,Slovakia,False,37.5,0.0,0.0,0.0
2023-03-24,France,Netherlands,4.0,0.0,UEFA Euro qualification,Paris,France,False,57.89473684210527,58.333333333333336,-2.3157894736842106,2.3157894736842106
2023-03-24,Czech Republic,Poland,3.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,41.17647058823529,45.714285714285715,-0.7781512605042018,0.7781512605042018
2023-03-24,Austria,Azerbaijan,4.0,1.0,UEFA Euro qualification,Pasching,Austria,False,50.0,0.0,-2.0,2.0
2023-03-24,Sweden,Belgium,0.0,3.0,UEFA Euro qualification,Stockholm,Sweden,False,0.0,50.0,1.5,-1.5
2023-03-24,Serbia,Lithuania,2.0,0.0,UEFA Euro qualification,Belgrade,Serbia,False,55.88235294117647,0.0,-1.1176470588235294,1.1176470588235294
2023-03-25,Georgia,Mongolia,6.0,1.0,Friendly,Batumi,Georgia,False,45.16129032258064,0.0,-2.709677419354838,2.709677419354838
2023-03-25,Germany,Peru,2.0,0.0,Friendly,Mainz,Germany,False,44.44444444444444,0.0,-0.8888888888888888,0.8888888888888888
2023-03-25,Scotland,Cyprus,3.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,46.875,0.0,-1.40625,1.40625
2023-03-25,Spain,Norway,3.0,0.0,UEFA Euro qualification,Málaga,Spain,False,55.26315789473685,0.0,-1.6578947368421053,1.6578947368421053
